Log file open, 01/31/23 14:42:08
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: [Callstack] 0x00007ff715115680 UnrealEditor.exe!LaunchWindowsStartup() [D:\Program Files\Epic Games\UE_5.1\Engine\Source\Runtime\Launch\Private\Windows\LaunchWindows.cpp:244]
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: [Callstack] 0x00007ff7151271b4 UnrealEditor.exe!WinMain() [D:\Program Files\Epic Games\UE_5.1\Engine\Source\Runtime\Launch\Private\Windows\LaunchWindows.cpp:282]
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: [Callstack] 0x00007ff71512a516 UnrealEditor.exe!__scrt_common_main_seh() [D:\a\_work\1\s\src\vctools\crt\vcstartup\src\startup\exe_common.inl:288]
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: [Callstack] 0x00007ffc18e87034 KERNEL32.DLL!UnknownFunction []
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: [Callstack] 0x00007ffc1a562651 ntdll.dll!UnknownFunction []
[2023.01.31-19.48.38:017][744]LogOutputDevice: Error: 
[2023.01.31-19.48.38:053][744]LogStats:                SubmitErrorReport -  0.000 s
[2023.01.31-19.49.08:863][744]LogWindows: Could not start crash report client using ../../../Engine/Binaries/Win64/CrashReportClientEditor-Win64-Debug.exe
[2023.01.31-19.49.08:863][744]LogMemory: Platform Memory Stats for WindowsEditor
[2023.01.31-19.49.08:863][744]LogMemory: Process Physical Memory: 9424.29 MB used, 9425.88 MB peak
[2023.01.31-19.49.08:863][744]LogMemory: Process Virtual Memory: 14366.28 MB used, 14367.70 MB peak
[2023.01.31-19.49.08:863][744]LogMemory: Physical Memory: 15071.11 MB used,  1234.07 MB free, 16305.18 MB total
[2023.01.31-19.49.08:863][744]LogMemory: Virtual Memory: 24198.67 MB used,  2858.51 MB free, 27057.18 MB total
[2023.01.31-19.49.08:863][744]LogStats:                    SendNewReport - 30.811 s
[2023.01.31-19.49.08:863][744]LogStats:             FDebug::EnsureFailed - 231.405 s
[2023.01.31-19.49.09:465][744]LogNet: Join succeeded: DESKTOP-4UF2QLF-3C11
[2023.01.31-19.49.09:465][744]LogNet: Warning: Took too long to receive packets. Time: 232.01 IpNetDriver_0
[2023.01.31-19.49.09:618][744]LogNet: UNetDriver::TickDispatch: Very long time between ticks. DeltaTime: 0.11, Realtime: 232.21. IpNetDriver_1
[2023.01.31-19.49.10:162][744]LogNet: UNetDriver::TickDispatch: Very long time between ticks. DeltaTime: 0.11, Realtime: 232.75. IpNetDriver_2
[2023.01.31-19.49.10:585][745]LogNet: UNetDriver::TickDispatch: Very long time between ticks. DeltaTime: 232.80, Realtime: 233.13. IpNetDriver_0
[2023.01.31-19.49.10:585][745]LogNet: NotifyAcceptingConnection accepted from: 127.0.0.1:62719
[2023.01.31-19.49.10:585][745]LogHandshake: SendConnectChallenge. Timestamp: 234.148712, Cookie: 196096140022231188247069147222055120099042115035031107239066
[2023.01.31-19.49.10:848][745]LogNet: UNetDriver::TickDispatch: Very long time between ticks. DeltaTime: 232.80, Realtime: 1.23. IpNetDriver_1
[2023.01.31-19.49.10:935][745]LogNet: UNetDriver::TickDispatch: Very long time between ticks. DeltaTime: 232.80, Realtime: 0.77. IpNetDriver_2
[2023.01.31-19.49.10:935][745]LogHandshake: Cached server SessionID: 0
[2023.01.31-19.49.10:935][745]LogHandshake: SendChallengeResponse. Timestamp: 234.148712, Cookie: 196096140022231188247069147222055120099042115035031107239066
[2023.01.31-19.49.10:935][745]LogNet: Initial Connect Diagnostics: Sent '2' packets in last '234.148712' seconds, no packets received yet.
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: ================================================
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: Total job queries 52, among them cache hits 1 (1.92%)
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: Tracking 51 distinct input hashes that result in 33 distinct outputs (64.71%)
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: RAM used: 0.29 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.03%
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.31-19.49.10:937][745]LogShaderCompilers: Display: ================================================
[2023.01.31-19.49.11:035][746]LogNet: NotifyAcceptingConnection accepted from: 127.0.0.1:62719
[2023.01.31-19.49.11:035][746]LogHandshake: SendChallengeAck. InCookie: 196096140022231188247069147222055120099042115035031107239066
[2023.01.31-19.49.11:035][746]LogNet: Server accepting post-challenge connection from: 127.0.0.1:62719
[2023.01.31-19.49.11:035][746]LogNet: IpConnection_3 setting maximum channels to: 32767
[2023.01.31-19.49.11:035][746]PacketHandlerLog: Loaded PacketHandler component: Engine.EngineHandlerComponentFactory (StatelessConnectHandlerComponent)
[2023.01.31-19.49.11:035][746]LogNet: NotifyAcceptedConnection: Name: ProvingGrounds, TimeStamp: 01/31/23 14:49:11, [UNetConnection] RemoteAddr: 127.0.0.1:62719, Name: IpConnection_3, Driver: GameNetDriver IpNetDriver_0, IsServer: YES, PC: NULL, Owner: NULL, UniqueId: INVALID
[2023.01.31-19.49.11:035][746]LogNet: AddClientConnection: Added client connection: [UNetConnection] RemoteAddr: 127.0.0.1:62719, Name: IpConnection_3, Driver: GameNetDriver IpNetDriver_0, IsServer: YES, PC: NULL, Owner: NULL, UniqueId: INVALID
[2023.01.31-19.49.11:841][746]LogActor: Warning: BP_Weapon_Generic_C /Game/Blueprints/Maps/UEDPIE_1_ProvingGrounds.ProvingGrounds:PersistentLevel.BP_Weapon_Generic_C_0 has natively added scene component(s), but none of them were set as the actor's RootComponent - picking one arbitrarily
[2023.01.31-19.49.11:920][746]LogNet: UPendingNetGame::SendInitialJoin: Sending hello. [UNetConnection] RemoteAddr: 127.0.0.1:17777, Name: IpConnection_1, Driver: PendingNetDriver IpNetDriver_2, IsServer: NO, PC: NULL, Owner: NULL, UniqueId: INVALID
[2023.01.31-19.49.12:442][747]LogNet: NotifyAcceptingChannel Control 0 server World /Game/Blueprints/Maps/UEDPIE_0_ProvingGrounds.ProvingGrounds: Accepted
[2023.01.31-19.49.12:442][747]LogNet: Remote platform little endian=1
[2023.01.31-19.49.12:442][747]LogNet: This platform little endian=1
[2023.01.31-19.49.12:892][747]LogOnline: OSS: Created online subsystem instance for: :Context_13
[2023.01.31-19.49.12:958][748]LogNet: Login request: ?Name=DESKTOP-4UF2QLF-C2F58E394DD330A65A1D439C9BAD1732 userId: NULL:DESKTOP-4UF2QLF-C2F58E394DD330A65A1D439C9BAD1732 platform: NULL
[2023.01.31-19.49.12:960][748]LogNet: Welcomed by server (Level: /Game/Blueprints/Maps/UEDPIE_0_ProvingGrounds, Game: /Game/Blueprints/Background_Infrastructure/BP_TownGuardGameModeBase.BP_TownGuardGameModeBase_C)
[2023.01.31-19.49.12:960][748]LogLoad: LoadMap: 127.0.0.1:17777/Game/Blueprints/Maps/ProvingGrounds?game=/Game/Blueprints/Background_Infrastructure/BP_TownGuardGameModeBase.BP_TownGuardGameModeBase_C
[2023.01.31-19.49.12:960][748]LogWorld: BeginTearingDown for /Temp/Untitled_2
[2023.01.31-19.49.12:998][748]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.31-19.49.12:998][748]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-19.49.13:033][748]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.31-19.49.13:127][748]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.01.31-19.49.13:130][748]LogAudio: Display: Audio Device (ID: 3) registered with world 'ProvingGrounds'.
[2023.01.31-19.49.13:130][748]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-19.49.13:131][748]LogPlayLevel: PIE: World Init took: (0.000783s)
[2023.01.31-19.49.13:131][748]LogWorld: Bringing World /Game/Blueprints/Maps/UEDPIE_2_ProvingGrounds.ProvingGrounds up for play (max tick rate 0) at 2023.01.31-14.49.13
[2023.01.31-19.49.13:132][748]LogWorld: Bringing up level for play took: 0.000434
[2023.01.31-19.49.13:132][748]LogLoad: Took 0.172646 seconds to LoadMap(/Game/Blueprints/Maps/ProvingGrounds)
[2023.01.31-19.49.13:209][749]LogNet: Client netspeed is 100000
[2023.01.31-19.49.13:209][749]LogNet: Join request: /Game/Blueprints/Maps/ProvingGrounds?Name=DESKTOP-4UF2QLF-C2F58E394DD330A65A1D439C9BAD1732?SplitscreenCount=1
[2023.01.31-19.49.13:416][749]LogActor: Warning: BP_Weapon_Generic_C /Game/Blueprints/Maps/UEDPIE_0_ProvingGrounds.ProvingGrounds:PersistentLevel.BP_Weapon_Generic_C_1 has natively added scene component(s), but none of them were set as the actor's RootComponent - picking one arbitrarily
[2023.01.31-19.49.13:417][749]LogNet: Join succeeded: DESKTOP-4UF2QLF-C2F5
[2023.01.31-19.49.13:419][749]LogActor: Warning: BP_Weapon_Generic_C /Game/Blueprints/Maps/UEDPIE_1_ProvingGrounds.ProvingGrounds:PersistentLevel.BP_Weapon_Generic_C_1 has natively added scene component(s), but none of them were set as the actor's RootComponent - picking one arbitrarily
[2023.01.31-19.49.13:600][751]LogActor: Warning: BP_Weapon_Generic_C /Game/Blueprints/Maps/UEDPIE_2_ProvingGrounds.ProvingGrounds:PersistentLevel.BP_Weapon_Generic_C_0 has natively added scene component(s), but none of them were set as the actor's RootComponent - picking one arbitrarily
[2023.01.31-19.49.13:601][751]LogActor: Warning: BP_Weapon_Generic_C /Game/Blueprints/Maps/UEDPIE_2_ProvingGrounds.ProvingGrounds:PersistentLevel.BP_Weapon_Generic_C_1 has natively added scene component(s), but none of them were set as the actor's RootComponent - picking one arbitrarily
[2023.01.31-19.53.46:028][810]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:042][811]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:052][812]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:068][813]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:088][814]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:107][815]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:127][816]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:147][817]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:166][818]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:186][819]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:207][820]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:227][821]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:246][822]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:266][823]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:287][824]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:307][825]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:325][826]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:346][827]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:365][828]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:385][829]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:404][830]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:423][831]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:442][832]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:463][833]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:482][834]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:503][835]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:522][836]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:541][837]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:561][838]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:581][839]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:601][840]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:622][841]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.46:641][842]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:298][921]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:317][922]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:337][923]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:357][924]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:377][925]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:397][926]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:417][927]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:436][928]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:456][929]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:476][930]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:496][931]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:515][932]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:535][933]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:555][934]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:575][935]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:594][936]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:614][937]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:634][938]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:652][939]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:671][940]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:691][941]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:711][942]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-19.53.48:731][943]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
